passer_player_name,season,MVP,posteam,wins,losses,pct,tot_rushing_yards,tot_rushing_tds,tot_games_played,avg_air_epa,epa_play,avg_wpa,tot_completions,tot_attempts,tot_passing_yards,tot_passing_tds,tot_ints,avg_cpoe,passing_yard_rank,cpoe_rank,avg_wpa_rank,epa_rank,passing_td_rank,completion_percentage,comp_percentage_rank,passing_epa_rank,tot_yards,tot_tds,tot_yard_rank,tot_td_rank,played_ten_games,win_rank
J.Kitna,2010,0,DAL,6,10,0.375,147,1,10,NA,0.0525931637209928,0.00447416211578101,209,341,2365,16,12,2.13791220899551,28,12,10,17,21,0.612903225806452,7,20,2512,17,27,21,1,26.5
K.Collins,2010,0,TEN,6,10,0.375,1,0,10,NA,0.0540987290153379,0.00363695958079989,160,292,1823,14,8,-0.848852251948466,30,26,17,16,26,0.547945205479452,28,21,1824,14,30,26.5,1,26.5
K.Kolb,2010,0,PHI,10,6,0.625,65,0,6,NA,-0.0742914917895044,0.00373517962370268,115,205,1197,7,7,0.765084393404342,35,19,16,31,33,0.560975609756098,23,22,1262,7,36,33,0,11
K.Orton,2010,0,DEN,4,12,0.25,98,0,13,NA,0.050042753427987,0.00244655198649598,293,533,3653,20,9,-1.96624674580314,10,29,27,18,17,0.549718574108818,26,23,3751,20,11,17.5,1,36
M.Cassel,2010,0,KC,10,6,0.625,125,0,15,NA,0.126574007011511,0.00328300807361329,262,478,3116,27,7,-0.80229832466208,19,25,22,11,8,0.548117154811716,27,24,3241,27,21,10,1,11
M.Hasselbeck,2010,0,SEA,7,9,0.4375,60,3,14,NA,-0.0636759476918918,0.00159733890105201,266,473,3001,12,17,-0.7717729090015,21,24,34,29,28,0.562367864693446,22,25,3061,15,22,23.5,1,20
M.Moore,2010,0,CAR,2,14,0.125,25,0,6,NA,-0.262033273740717,0.00470165507074314,79,156,857,5,10,-3.38908075652224,39,32,9,37,36,0.506410256410256,35,26,882,5,38,36.5,0,38.5
M.Ryan,2010,0,ATL,13,3,0.8125,122,0,16,NA,0.151565748440101,0.00405169925763458,357,597,3705,28,9,0.63243694931952,9,20,13,6,7,0.597989949748744,11,27,3827,28,9,8.5,1,2
M.Sanchez,2010,0,NYJ,11,5,0.6875,105,3,15,NA,-0.0237686217837527,0.00425931832831581,278,535,3291,17,13,-5.38659980893135,16,35,11,25,20,0.519626168224299,34,28,3396,20,17,17.5,1,6
M.Schaub,2010,0,HOU,6,10,0.375,28,0,16,NA,0.127110338630134,0.00333869248741322,365,607,4370,24,12,0.550250363560904,4,21,21,9,12,0.601317957166392,9,29,4398,24,4,14.5,1,26.5
M.Vick,2010,0,PHI,10,6,0.625,676,9,12,NA,0.133695915681134,0.00339524622668009,233,407,3018,21,6,6.05707927594172,20,2,20,7,16,0.572481572481572,18,30,3694,30,13,6.5,1,11
P.Manning,2010,0,IND,10,6,0.625,18,0,16,NA,0.163263454637369,0.00248325228844078,450,695,4700,33,17,4.15685051134554,2,7,26,5,3,0.647482014388489,3,31,4718,33,2,2.5,1,11
P.Rivers,2010,0,LAC,9,7,0.5625,52,0,16,NA,0.257933011705962,0.00292858440798408,357,580,4710,30,13,5.92907932728077,1,4,25,2,5,0.61551724137931,6,32,4762,30,1,6.5,1,15
R.Fitzpatrick,2010,0,BUF,4,12,0.25,269,0,13,NA,-0.015511270149471,0.00391688854222567,255,466,3000,23,15,-1.1234645665377,22,27,15,24,15,0.547210300429185,29,33,3269,23,20,16,1,36
S.Bradford,2010,0,LA,7,9,0.4375,63,1,16,NA,-0.081931385362846,-9.51184134285977e-5,354,624,3512,18,15,-4.34850532811603,12,34,36,33,18,0.567307692307692,21,34,3575,19,14,19.5,1,20
Sh.Hill,2010,0,DET,6,10,0.375,120,0,11,NA,0.0263528057931706,0.00208597672728127,257,435,2686,16,12,-1.98538812346447,24,30,31,21,22,0.590804597701149,13,35,2806,16,24,22,1,26.5
T.Romo,2010,0,DAL,6,10,0.375,38,0,6,NA,0.0646878670355315,0.00112536228736949,148,220,1605,11,7,6.12391821758927,31,1,35,14,30,0.672727272727273,1,37,1643,11,32,29.5,0,26.5
T.Smith,2010,0,SF,6,10,0.375,121,1,6,NA,-0.0784044259326437,0.00572788601059334,73,163,1176,5,4,-8.37358938346446,36,38,3,32,37,0.447852760736196,39,38,1297,6,35,35,0,26.5
V.Young,2010,0,TEN,6,10,0.375,125,0,9,NA,0.129196254501608,0.00559546179233765,93,170,1255,10,3,1.78811910652345,34,16,4,8,31,0.547058823529412,30,39,1380,10,34,31,0,26.5
A.Rodgers,2011,1,GB,15,1,0.9375,257,3,15,NA,0.414459417580513,0.00267189295856284,343,539,4643,45,6,8.99139064307115,5,1,20,1,2,0.636363636363636,2,2,4900,48,5,1,1,1
A.Dalton,2011,0,CIN,9,7,0.5625,152,1,16,NA,-0.00306442682830287,0.00340259012645532,300,541,3398,20,13,-1.49350007848134,16,24,13,18,13,0.55452865064695,20,1,3550,21,17,13,1,11
Alex Smith,2011,0,SF,13,3,0.8125,136,1,14,NA,0.0494034859838181,0.00256319561506743,242,440,2841,15,4,-1.77142176039536,20,25,23,16,20,0.55,21,3,2977,16,20,22,1,3
B.Gabbert,2011,0,JAX,5,11,0.3125,98,0,15,NA,-0.240553347428627,8.59961157777569e-4,210,453,2214,12,11,-10.900466397876,26,37,33,37,27,0.463576158940397,36,4,2312,12,27,28,1,29.5
B.Roethlisberger,2011,0,PIT,12,4,0.75,70,0,15,NA,0.121847798492499,0.00278787990049609,324,553,4077,21,14,2.94467710002295,9,6,18,10,11,0.585895117540687,12,5,4147,21,10,13,1,5.5
C.McCoy,2011,0,CLE,4,12,0.25,212,0,13,NA,-0.0721692641643841,8.28926221839629e-4,265,496,2733,14,11,-3.62004779867436,22,29,34,27,22,0.534274193548387,29,6,2945,14,21,25,1,31.5
C.Newton,2011,0,CAR,6,10,0.375,706,14,16,NA,0.057168590876223,0.00256231286706411,310,555,4051,21,17,-0.508689293090035,10,18,24,14,12,0.558558558558559,18,7,4757,35,6,5,1,27
C.Painter,2011,0,IND,2,14,0.125,107,0,9,NA,-0.225868692454749,0.0021145518562194,132,260,1541,6,9,-7.960883397609,33,35,27,36,33,0.507692307692308,32,8,1648,6,33,35,0,36
C.Palmer,2011,0,LV,8,8,0.5,20,1,10,NA,0.072615134779354,0.00328261947145452,199,345,2753,13,16,1.52714775840929,21,11,15,12,24,0.576811594202899,16,9,2773,14,22,25,1,18
C.Ponder,2011,0,MIN,3,13,0.1875,219,0,11,NA,-0.19210462294134,0.0076137985820194,158,321,1853,13,13,-6.7724223007689,30,33,2,33,25,0.492211838006231,34,10,2072,13,29,27,1,33.5
D.Brees,2011,0,NO,13,3,0.8125,86,1,16,NA,0.315973776219139,0.00219988190670303,468,683,5476,46,14,7.17476104026192,1,2,26,2,1,0.685212298682284,1,11,5562,47,1,2,1,3
D.McNabb,2011,0,MIN,3,13,0.1875,59,1,6,NA,-0.130098094469717,0.00265566954721993,94,172,1026,4,2,-3.13740227466974,36,28,21,31,37,0.546511627906977,26,12,1085,5,36,37,0,33.5
D.Orlovsky,2011,0,IND,2,14,0.125,5,0,8,NA,0.00125640282140963,0.00546386441676755,122,207,1201,6,4,2.71255134751922,34,9,6,17,34,0.589371980676328,10,13,1206,6,35,35,0,36
E.Manning,2011,0,NYG,9,7,0.5625,15,1,16,NA,0.136333298710598,0.00450941054579803,359,617,4933,29,16,1.46377749026638,4,12,7,7,6,0.581847649918963,13,14,4948,30,4,9,1,11
J.Campbell,2011,0,LV,8,8,0.5,60,2,6,NA,0.0831651695564008,0.0011274599314999,100,172,1170,6,4,2.72631840205487,35,8,32,11,35,0.581395348837209,14,15,1230,8,34,32.5,0,18
J.Cutler,2011,0,CHI,8,8,0.5,46,1,10,NA,-0.00612818797685713,0.00309728070129675,182,337,2319,13,7,-1.13579779385756,25,22,16,19,26,0.540059347181009,28,16,2365,14,26,25,1,18
J.Flacco,2011,0,BAL,12,4,0.75,88,1,16,NA,0.0534274492820625,0.00351935234180407,312,573,3610,20,12,-1.875340537702,12,26,11,15,14,0.544502617801047,27,17,3698,21,14,13,1,5.5
J.Freeman,2011,0,TB,4,12,0.25,238,4,15,NA,-0.109828254298498,0.00547830875087329,346,586,3592,16,22,-1.04955152692496,13,20,5,29,17,0.590443686006826,9,18,3830,20,13,15,1,31.5
J.Skelton,2011,0,ARI,8,8,0.5,128,0,8,NA,-0.188858965683937,0.00121517770344719,151,298,1913,11,14,-5.86398963213843,29,32,31,32,29,0.506711409395973,33,19,2041,11,30,29,0,18
K.Kolb,2011,0,ARI,8,8,0.5,65,0,9,NA,-0.0454092177802916,0.00132599133341881,146,284,1955,9,8,-4.94683744453708,28,31,30,25,31,0.514084507042254,31,20,2020,9,31,31,0,18
K.Orton,2011,0,DEN,8,8,0.5,17,0,9,NA,-0.0550061850548171,0.00261671486195203,91,164,979,8,7,-2.48063729180918,37,27,22,26,32,0.554878048780488,19,21,996,8,37,32.5,0,18
M.Cassel,2011,0,KC,7,9,0.4375,99,0,9,NA,-0.0856953187138788,-0.00138752294127322,160,291,1713,10,9,-1.0548132077585,32,21,36,28,30,0.549828178694158,22,22,1812,10,32,30,0,24.5
M.Hasselbeck,2011,0,TEN,9,7,0.5625,52,0,16,NA,-0.0154247352350181,0.0033795728279809,319,537,3571,18,14,-0.696567625038384,14,19,14,20,15,0.594040968342644,8,23,3623,18,15,18,1,11
M.Moore,2011,0,MIA,6,10,0.375,65,2,13,NA,-0.0339969731487659,0.00446193388452338,210,384,2497,16,9,2.85318499907505,23,7,8,23,18,0.546875,25,24,2562,18,23,18,1,27
M.Ryan,2011,0,ATL,10,6,0.625,84,2,16,NA,0.133966876597018,0.00380657820227424,347,592,4177,29,12,1.98660878067843,8,10,10,8,7,0.586148648648649,11,25,4261,31,8,8,1,8
M.Sanchez,2011,0,NYJ,8,8,0.5,103,6,16,NA,-0.127697794947445,0.00190691549732805,308,583,3474,26,18,-3.84922901678352,15,30,28,30,9,0.528301886792453,30,26,3577,32,16,6.5,1,18
M.Schaub,2011,0,HOU,10,6,0.625,9,2,10,NA,0.205768675671458,0.00347622826634659,178,308,2479,15,6,-0.122483079911957,24,17,12,4,21,0.577922077922078,15,27,2488,17,24,20.5,1,8
M.Stafford,2011,0,DET,10,6,0.625,78,0,16,NA,0.124122168665543,0.00241503155011812,421,702,5038,41,16,1.06409299009629,3,16,25,9,3,0.5997150997151,5,28,5116,41,3,4,1,8
M.Vick,2011,0,PHI,8,8,0.5,589,1,13,NA,0.0720686243304725,-3.84626803603167e-4,253,446,3303,18,14,1.085190347782,17,15,35,13,16,0.567264573991031,17,29,3892,19,12,16,1,18
P.Rivers,2011,0,LAC,8,8,0.5,36,1,16,NA,0.167605568258294,0.00822623867656299,366,613,4624,27,20,3.86004815341304,6,5,1,5,8,0.597063621533442,6,30,4660,28,7,10,1,18
R.Fitzpatrick,2011,0,BUF,6,10,0.375,215,0,16,NA,-0.0204818424005778,0.00190648567829559,353,592,3832,24,23,1.16799848420279,11,14,29,21,10,0.596283783783784,7,31,4047,24,11,11,1,27
R.Grossman,2011,0,WAS,5,11,0.3125,11,1,13,NA,-0.0397258472304673,0.00578093863459689,265,484,3151,16,20,-1.21499707798163,18,23,4,24,19,0.547520661157025,24,32,3162,17,19,20.5,1,29.5
S.Bradford,2011,0,LA,2,14,0.125,26,0,10,NA,-0.222586782859302,0.00279442343999268,191,393,2164,6,6,-7.89217017591,27,34,17,35,36,0.486005089058524,35,33,2190,6,28,35,1,36
T.Brady,2011,0,NE,13,3,0.8125,109,3,16,NA,0.300683677280028,0.00394599927764401,401,643,5235,39,12,4.00645660334512,2,4,9,3,4,0.623639191290824,3,34,5344,42,2,3,1,3
T.Jackson,2011,0,SEA,7,9,0.4375,108,1,15,NA,-0.0282677773089709,-0.00180939194498439,271,493,3091,14,13,1.43799057306208,19,13,37,22,23,0.549695740365112,23,35,3199,15,18,23,1,24.5
T.Romo,2011,0,DAL,8,8,0.5,46,1,16,NA,0.152170515560746,0.00277803013579854,346,558,4184,31,10,4.42822078960415,7,3,19,6,5,0.620071684587814,4,36,4230,32,9,6.5,1,18
T.Tebow,2011,0,DEN,8,8,0.5,660,6,12,NA,-0.219703513685127,0.00635984516561694,126,305,1729,12,6,-8.098348560638,31,36,3,34,28,0.413114754098361,37,37,2389,18,25,18,1,18
A.Peterson,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,40,NA,NA,NA,NA,NA,NA,40,40,NA,40
A.Dalton,2012,0,CIN,10,6,0.625,120,4,16,NA,-0.0216373847211738,0.00211465912018001,329,574,3669,27,16,1.45547946255719,16,12,29,24,7,0.573170731707317,19,1,3789,31,17,6,1,12
A.Luck,2012,0,IND,11,5,0.6875,255,5,16,NA,0.0185064513936048,0.0024379263033178,339,669,4374,23,18,-4.3136726370507,7,32,27,17,14,0.506726457399103,35,2,4629,28,7,9,1,7
A.Rodgers,2012,0,GB,11,5,0.6875,259,2,16,NA,0.183747509907556,0.00310410213613466,371,606,4295,39,8,5.83604784980139,8,2,23,6,2,0.612211221122112,6,3,4554,41,9,2,1,7
A.Smith,2012,0,SF,11,4,0.71875,132,0,10,NA,0.138684566684269,0.00584166718704461,153,242,1737,13,5,5.23369885776021,32,4,5,10,25,0.632231404958678,3,4,1869,13,32,28,1,7
B.Gabbert,2012,0,JAX,2,14,0.125,56,0,10,NA,-0.142027834197812,0.00373772537753002,162,304,1662,9,6,-5.2153340207971,34,36,19,33,32,0.532894736842105,30,5,1718,9,34,32.5,1,37.5
B.Quinn,2012,0,KC,2,14,0.125,66,0,10,NA,-0.351484167213607,0.00459327527325086,112,218,1141,2,8,-4.20672291426489,37,31,13,38,37,0.513761467889908,34,6,1207,2,37,37.5,1,37.5
B.Roethlisberger,2012,0,PIT,8,8,0.5,92,0,13,NA,0.131815797616075,0.00550915767686338,284,481,3265,26,8,2.46794169351935,21,10,6,11,9,0.59043659043659,11,7,3357,26,23,14,1,16.5
B.Weeden,2012,0,CLE,5,11,0.3125,111,0,15,NA,-0.0634659416431597,0.00203098957196306,297,545,3385,14,17,-4.65451913502714,19,33,31,27,24,0.544954128440367,24,8,3496,14,22,25.5,1,29.5
C.Henne,2012,0,JAX,2,14,0.125,64,1,10,NA,-0.142359219874656,0.00331021790044972,166,337,2084,11,11,-4.94039653748175,29,35,21,34,29,0.492581602373887,38,9,2148,12,30,30,1,37.5
C.Kaepernick,2012,0,SF,11,4,0.71875,415,5,11,NA,0.189287510451481,-0.00556007541702892,136,234,1814,10,3,4.48033304561472,30,6,38,5,30,0.581196581196581,14,10,2229,15,29,24,1,7
C.Newton,2012,0,CAR,7,9,0.4375,741,8,16,NA,0.10584387367394,7.79704772445681e-4,280,521,3869,19,12,-1.63954820173482,13,23,36,13,21,0.53742802303263,29,11,4610,27,8,11,1,20.5
C.Palmer,2012,0,LV,4,12,0.25,36,1,15,NA,0.0143989090020609,0.00405218045565963,345,594,4018,22,14,-0.427187085151672,10,19,17,18,15,0.580808080808081,15,12,4054,23,11,19,1,33.5
C.Ponder,2012,0,MIN,10,6,0.625,253,2,16,NA,-0.0243945739727093,0.00125344977307509,300,517,2935,18,12,-2.38406000841635,25,26,34,25,23,0.58027079303675,16,13,3188,20,25,22,1,12
D.Brees,2012,0,NO,7,9,0.4375,5,1,16,NA,0.139973296876503,0.00416447964718022,422,696,5177,43,19,0.994520304035338,1,13,16,9,1,0.60632183908046,8,14,5182,44,1,1,1,20.5
E.Manning,2012,0,NYG,9,7,0.5625,30,0,16,NA,0.103569679940231,0.0047358343429918,321,555,3948,26,15,0.734903473975295,12,14,11,14,10,0.578378378378378,17,15,3978,26,14,14,1,15
J.Cutler,2012,0,CHI,10,6,0.625,233,0,15,NA,-0.0594059386848914,0.00116534787916738,255,473,3033,19,14,-1.06290198416205,24,20,35,26,22,0.539112050739958,27,16,3266,19,24,23,1,12
J.Flacco,2012,0,BAL,10,6,0.625,22,3,16,NA,0.0297594669294844,0.00747202170732265,317,567,3817,22,10,0.0191395359363808,14,18,2,16,16,0.559082892416226,21,17,3839,25,15,16.5,1,12
J.Freeman,2012,0,TB,7,9,0.4375,139,0,16,NA,0.0403010736395173,0.00480991531023836,306,588,4065,27,17,-4.15996800966142,9,30,10,15,8,0.520408163265306,32,18,4204,27,10,11,1,20.5
J.Locker,2012,0,TEN,6,10,0.375,291,1,11,NA,-0.0830290299349767,-0.00648652253050779,177,339,2176,10,11,-3.73656136007645,28,29,39,29,31,0.52212389380531,31,19,2467,11,28,31,1,25.5
J.Skelton,2012,0,ARI,5,11,0.3125,5,0,7,NA,-0.311721351142168,0.00329753016127143,109,216,1132,2,9,-9.57796716660111,38,38,22,37,38,0.50462962962963,36,20,1137,2,38,37.5,0,29.5
K.Kolb,2012,0,ARI,5,11,0.3125,100,1,6,NA,-0.100312300037628,0.00203194313911964,109,210,1169,8,3,-4.65634728034774,36,34,30,31,33,0.519047619047619,33,21,1269,9,36,32.5,0,29.5
M.Cassel,2012,0,KC,2,14,0.125,145,1,9,NA,-0.153063630002944,-8.99797276196162e-4,161,296,1796,6,12,-1.91359165221898,31,24,37,35,35,0.543918918918919,25,22,1941,7,31,35,0,37.5
M.Hasselbeck,2012,0,TEN,6,10,0.375,38,0,8,NA,-0.125491508162931,0.00462530436060244,138,236,1367,7,5,-1.0784987969832,35,21,12,32,34,0.584745762711864,13,23,1405,7,35,35,0,25.5
M.Ryan,2012,0,ATL,13,3,0.8125,141,1,16,NA,0.210378548922188,0.00532760713692788,422,644,4719,32,14,5.65888093876057,5,3,7,3,5,0.65527950310559,2,24,4860,33,4,5,1,1.5
M.Sanchez,2012,0,NYJ,6,10,0.375,28,0,15,NA,-0.166408078282638,0.00201584114438999,246,488,2883,13,18,-6.15460616443099,26,37,32,36,26,0.504098360655738,37,25,2911,13,26,28,1,25.5
M.Schaub,2012,0,HOU,12,4,0.75,-9,0,16,NA,0.148518540230126,0.0027024711651559,350,571,4008,22,12,0.365920406325629,11,15,25,8,17,0.612959719789842,5,26,3999,22,13,20.5,1,3.5
M.Stafford,2012,0,DET,4,12,0.25,126,4,16,NA,0.0102732046477483,0.00248089272769282,435,757,4967,20,17,-2.544393199483,2,27,26,19,19,0.574636723910172,18,27,5093,24,2,18,1,33.5
M.Vick,2012,0,PHI,4,12,0.25,332,1,10,NA,-0.0135581372987837,0.00458217683086327,204,379,2362,12,10,0.210747065621491,27,17,14,22,27,0.538258575197889,28,28,2694,13,27,28,1,33.5
N.Foles,2012,0,PHI,4,12,0.25,42,1,7,NA,-0.0993914406460829,0.00681895868799377,161,288,1699,6,5,0.226848140532868,33,16,3,30,36,0.559027777777778,22,29,1741,7,33,35,0,33.5
P.Manning,2012,0,DEN,13,3,0.8125,6,0,16,NA,0.250394513338724,0.00334029829664295,400,605,4659,37,11,7.36832304761328,6,1,20,2,3,0.661157024793388,1,30,4665,37,6,4,1,1.5
P.Rivers,2012,0,LAC,7,9,0.4375,40,0,16,NA,-0.0114352847263679,0.00520537971364705,338,576,3606,26,15,2.89714086102322,17,8,8,21,11,0.586805555555556,12,31,3646,26,18,14,1,20.5
R.Fitzpatrick,2012,0,BUF,6,10,0.375,197,1,16,NA,-0.016021546023335,0.00146206873692818,306,535,3400,24,16,-1.53708836252599,18,22,33,23,13,0.57196261682243,20,32,3597,25,20,16.5,1,25.5
R.Griffin,2012,0,WAS,10,6,0.625,815,7,15,NA,0.194017385080068,0.00514138530991239,258,423,3200,20,5,4.09522665398462,22,7,9,4,20,0.609929078014184,7,33,4015,27,12,11,1,12
R.Lindley,2012,0,ARI,5,11,0.3125,7,0,6,NA,-0.48055728629118,0.00605692166647597,89,183,752,0,7,-12.2208710302386,39,39,4,39,39,0.486338797814208,39,34,759,0,39,39,0,29.5
R.Tannehill,2012,0,MIA,7,9,0.4375,211,2,16,NA,-0.0647070153989798,0.00302041924278879,282,521,3294,12,13,-3.44876049707333,20,28,24,28,28,0.54126679462572,26,35,3505,14,21,25.5,1,20.5
R.Wilson,2012,0,SEA,11,5,0.6875,489,4,16,NA,0.182538497171781,0.00401121216259485,252,426,3118,26,10,5.15246437528195,23,5,18,7,12,0.591549295774648,10,36,3607,30,19,7,1,7
S.Bradford,2012,0,LA,7,8,0.46875,124,1,16,NA,-0.0110121602208629,0.00896591403439337,328,591,3702,21,13,-2.1071966868827,15,25,1,20,18,0.554991539763113,23,37,3826,22,16,20.5,1,20.5
T.Brady,2012,0,NE,12,4,0.75,32,4,16,NA,0.268718442037715,0.00428520682033346,401,665,4827,34,8,1.78696533990285,4,11,15,1,4,0.603007518796992,9,38,4859,38,5,3,1,3.5
T.Romo,2012,0,DAL,8,8,0.5,49,1,16,NA,0.108277509620849,0.0022166283668587,425,686,4903,28,19,2.71517540328205,3,9,28,12,6,0.619533527696793,4,39,4952,29,3,8,1,16.5
P.Manning,2013,1,DEN,13,3,0.8125,-31,1,16,NA,0.373432516675235,0.00313441584862591,450,678,5477,55,10,6.38538161776846,1,2,21,1,1,0.663716814159292,1,33,5446,56,1,1,1,1.5
A.Dalton,2013,0,CIN,11,5,0.6875,183,2,16,NA,0.0817239095097689,0.00134379676719866,363,616,4293,33,20,1.0326308167499,7,15,40,10,3,0.589285714285714,10,1,4476,35,6,3,1,7.5
A.Luck,2013,0,IND,11,5,0.6875,377,4,16,NA,0.0334967283417234,0.00173018376637591,343,608,3822,23,9,-1.47603144687889,13,25,36,17,15,0.564144736842105,21,2,4199,27,10,10.5,1,7.5
A.Rodgers,2013,0,GB,8,7,0.53125,120,0,9,NA,0.283827243161459,0.0029656921688519,193,312,2536,17,6,5.87227699402786,25,3,23,3,22,0.618589743589744,6,3,2656,17,25,23.5,0,18
A.Smith,2013,0,KC,11,5,0.6875,431,1,15,NA,0.0296697035436157,0.00146334168155788,308,547,3313,23,7,-2.50416960514767,17,32,38,18,16,0.563071297989031,22,4,3744,24,17,16.5,1,7.5
B.Roethlisberger,2013,0,PIT,8,8,0.5,99,1,16,NA,0.0808313452170913,0.0021712470902049,375,627,4261,28,14,3.03906187854152,9,10,28,11,7,0.598086124401914,7,5,4360,29,8,9,1,18
B.Weeden,2013,0,CLE,4,12,0.25,44,0,8,NA,-0.140238956326744,0.00461573181550427,141,295,1731,9,9,-4.05033789859473,34,38,10,40,33,0.477966101694915,43,6,1775,9,35,36.5,0,36
C.Henne,2013,0,JAX,4,12,0.25,77,0,15,NA,-0.0912111923440414,0.00520026004293781,305,543,3241,13,14,-2.35428923752226,18,30,7,33,26,0.561694290976059,23,7,3318,13,21,28.5,1,36
C.Kaepernick,2013,0,SF,12,4,0.75,524,4,16,NA,0.114547664851112,0.00176737419936835,243,455,3197,21,8,-1.48845150703337,20,26,35,8,17,0.534065934065934,36,8,3721,25,18,14,1,4
C.Keenum,2013,0,HOU,2,14,0.125,72,1,8,NA,-0.142610618270214,0.00404069726575335,137,272,1760,9,6,-5.70187315648916,33,42,13,41,34,0.503676470588235,40,9,1832,10,33,34,0,42.5
C.Newton,2013,0,CAR,12,4,0.75,585,6,16,NA,0.0558422766764351,0.00576295488290955,292,516,3379,24,13,0.851617204683496,15,16,6,15,12,0.565891472868217,19,10,3964,30,13,7.5,1,4
C.Palmer,2013,0,ARI,10,6,0.625,3,0,16,NA,0.0022831364841889,0.00427273884336618,362,615,4274,24,22,3.73199115674976,8,9,11,22,13,0.588617886178862,11,11,4277,24,9,16.5,1,11
C.Ponder,2013,0,MIN,5,10,0.34375,151,4,9,NA,-0.10324533688587299,-1.02764045936738e-4,152,266,1648,7,9,1.1316705384153,37,13,42,35,38,0.571428571428571,16,12,1799,11,34,31.5,0,31.5
D.Brees,2013,0,NO,11,5,0.6875,52,3,16,NA,0.215333106937754,0.0041783682061126,446,687,5162,39,12,5.41811876486395,2,5,12,6,2,0.64919941775837,3,13,5214,42,2,2,1,7.5
E.Manning,2013,0,NYG,7,9,0.4375,36,0,16,NA,-0.106774638605782,1.49179271292668e-4,317,590,3818,18,27,-2.84801052390214,14,33,41,36,21,0.53728813559322,33,14,3854,18,16,21.5,1,25.5
E.Manuel,2013,0,BUF,6,10,0.375,186,2,10,NA,-0.161327128998328,0.00202474937841177,180,336,1972,11,9,-2.48452834294815,29,31,31,42,29,0.535714285714286,35,15,2158,13,29,28.5,1,29.5
G.Smith,2013,0,NYJ,8,8,0.5,366,6,16,NA,-0.138731742420595,0.00374470717224923,247,486,3046,12,21,-4.1597343525108,21,39,16,39,28,0.508230452674897,39,16,3412,18,20,21.5,1,18
J.Campbell,2013,0,CLE,4,12,0.25,107,0,9,NA,-0.0923968862819744,0.0020386451686321,180,333,2015,11,8,-4.25111220197279,28,40,30,34,30,0.540540540540541,32,17,2122,11,30,31.5,0,36
J.Cutler,2013,0,CHI,8,8,0.5,118,0,11,NA,0.0104135527830173,0.00188674494177935,224,377,2621,19,12,4.80343515958105,23,8,33,21,18,0.594164456233422,9,18,2739,19,23,19.5,1,18
J.Flacco,2013,0,BAL,8,8,0.5,131,1,16,NA,-0.0529605137176719,0.00343173143525128,362,664,3912,19,22,-1.13614609366969,11,21,19,27,19,0.545180722891566,29,19,4043,20,12,18,1,18
J.Locker,2013,0,TEN,7,9,0.4375,155,2,7,NA,0.0370958254816249,0.00470643333324237,111,199,1256,8,4,1.39293982596188,39,12,8,16,35,0.557788944723618,25,20,1411,10,40,34,0,25.5
J.McCown,2013,0,CHI,8,8,0.5,69,1,8,NA,0.336239002734036,0.0039474270608457,149,236,1829,13,1,4.87264641306617,30,7,15,2,27,0.63135593220339,5,21,1898,14,31,26.5,0,18
K.Clemens,2013,0,LA,7,9,0.4375,64,0,10,NA,-0.063483193045493,-2.02962657891021e-4,142,265,1673,8,7,-3.79400502472992,36,37,43,29,36,0.535849056603774,34,22,1737,8,36,38.5,1,25.5
K.Cousins,2013,0,WAS,3,13,0.1875,14,0,5,NA,-0.265579503604015,0.00777052813823962,81,161,854,4,7,-11.2957261894879,43,43,4,43,42,0.503105590062112,41,23,868,4,43,43,0,40.5
M.Cassel,2013,0,MIN,5,10,0.34375,57,1,9,NA,-0.0581601878681143,0.0130822228251412,153,271,1807,11,9,-2.14357268379395,31,29,2,28,31,0.564575645756458,20,24,1864,12,32,30,0,31.5
M.Flynn,2013,0,GB,8,7,0.53125,61,0,7,NA,-0.0859660586910815,0.0170057801517623,102,186,1146,7,4,0.0104285082461671,41,19,1,32,39,0.548387096774194,28,25,1207,7,41,40.5,0,18
M.Glennon,2013,0,TB,4,12,0.25,37,0,13,NA,-0.0744215070330785,0.00463075673410003,247,456,2608,19,9,-0.133170675486326,24,20,9,31,20,0.541666666666667,31,26,2645,19,26,19.5,1,36
M.McGloin,2013,0,LV,4,12,0.25,27,0,7,NA,0.0193401436682909,0.00214549718117105,118,217,1547,8,8,-4.68976762323152,38,41,29,20,37,0.543778801843318,30,27,1574,8,38,38.5,0,36
M.Ryan,2013,0,ATL,4,12,0.25,55,0,16,NA,0.0229313347923667,0.00154296184050679,439,695,4515,26,17,2.83406733443696,4,11,37,19,9,0.631654676258993,4,28,4570,26,4,12,1,36
M.Schaub,2013,0,HOU,2,14,0.125,24,0,10,NA,-0.119048649255793,0.00255774169196625,219,379,2310,10,14,-1.72880139559676,27,27,25,37,32,0.577836411609499,14,29,2334,10,28,34,1,42.5
M.Stafford,2013,0,DET,7,9,0.4375,69,2,16,NA,0.0612910957608469,0.00361568591842916,371,662,4650,29,19,-3.32204948267623,3,34,17,14,6,0.560422960725076,24,30,4719,31,3,5.5,1,25.5
M.Vick,2013,0,PHI,10,6,0.625,306,2,6,NA,-0.0129977758756643,0.00143077601894975,77,156,1215,5,3,-2.09316391011943,40,28,39,26,41,0.493589743589744,42,31,1521,7,39,40.5,0,11
